@RELATION MetaCritic

@ATTRIBUTE year	INTEGER
@ATTRIBUTE rating	{EC,E,E10,T,M,AO,RP}
@ATTRIBUTE genre	{Action,ActionAdventure,Adventure,Driving,Fighting,MMO,Platformer,Party,Puzzle,RPG,Shooter,Sports,Simulation,Strategy,Misc}
@ATTRIBUTE score	REAL
@ATTRIBUTE userScore	REAL
@ATTRIBUTE class	{PC,Console}

@DATA
2010,M,ActionAdventure,0.89,8.3,Console
2010,E,?,0.89,8,Console
2010,M,Shooter,0.88,8.3,Console
2010,M,Shooter,0.88,8.7,Console
2010,E,Misc,0.88,7.9,Console
2010,E10,Sports,0.88,8.1,Console
2010,E,?,0.88,7.3,Console
2010,M,?,0.88,7.7,Console
2010,E10,Driving,0.88,7.1,Console
2010,M,?,0.87,8.5,Console
2010,M,?,0.87,8.2,Console
2010,M,Shooter,0.87,5.9,Console
2010,E,Misc,0.87,8.4,Console
2010,E,Sports,0.86,7.3,Console
2010,T,?,0.86,7.9,Console
2010,M,ActionAdventure,0.85,7.7,Console
2010,M,?,0.85,7,Console
2010,T,?,0.85,8.6,Console
2010,T,Misc,0.85,8.6,Console
2010,E10,?,0.85,9.2,Console
2010,?,?,0.85,8.7,Console
2010,T,Misc,0.84,6.2,Console
2010,M,RPG,0.84,7.9,Console
2010,E,Sports,0.84,5.6,Console
2010,M,Shooter,0.84,8,Console
2010,E,?,0.84,7.8,Console
2010,E,Puzzle,0.83,7.5,Console
2010,M,ActionAdventure,0.83,8,Console
2010,M,ActionAdventure,0.83,7.6,Console
2010,E,?,0.83,8.3,Console
2010,T,ActionAdventure,0.83,7.9,Console
2010,E10,RPG,0.83,0,Console
2010,M,?,0.82,8.4,Console
2010,T,Party,0.82,7.4,Console
2010,E10,?,0.82,8.4,Console
2010,E10,Driving,0.82,8.2,Console
2010,T,RPG,0.82,6.5,Console
2010,T,ActionAdventure,0.82,7.9,Console
2010,T,Strategy,0.81,7.6,Console
2010,M,ActionAdventure,0.81,8,Console
2010,T,?,0.81,8.3,Console
2010,E10,?,0.81,9.1,Console
2010,E,Strategy,0.8,5.9,Console
2010,T,Sports,0.8,7.4,Console
2010,M,RPG,0.8,7,Console
2010,M,RPG,0.8,7.9,Console
2010,E10,Misc,0.8,9,Console
2010,E,Shooter,0.8,0,Console
2010,T,?,0.8,7,Console
2010,E,Action,0.8,9.1,Console
2010,M,?,0.79,8.3,Console
2010,T,?,0.79,6.6,Console
2010,E,?,0.79,8.9,Console
2010,E,Platformer,0.79,8.1,Console
2010,T,?,0.79,8.3,Console
2010,M,?,0.79,8.2,Console
2010,T,?,0.79,8.3,Console
2010,M,ActionAdventure,0.79,7.5,Console
2010,E10,ActionAdventure,0.79,8.5,Console
2010,E,Strategy,0.79,6.9,Console
2010,M,Shooter,0.79,8.8,Console
2010,E,Sports,0.79,7.8,Console
2010,E,?,0.79,5.4,Console
2010,T,RPG,0.78,7.5,Console
2010,M,?,0.78,3.3,Console
2010,T,Strategy,0.78,6.6,Console
2010,E10,Strategy,0.77,6.8,Console
2010,T,Fighting,0.77,7.7,Console
2010,M,?,0.77,0,Console
2010,M,Shooter,0.77,7.1,Console
2010,M,Shooter,0.77,8,Console
2010,E10,?,0.77,6.9,Console
2010,T,ActionAdventure,0.76,8.7,Console
2010,?,?,0.76,0,Console
2010,E,?,0.76,7.5,Console
2010,M,?,0.76,8.3,Console
2010,T,?,0.76,9,Console
2010,M,Shooter,0.76,7.6,Console
2010,T,?,0.76,7.4,Console
2010,E,Action,0.76,9.2,Console
2010,T,?,0.76,7.5,Console
2010,T,ActionAdventure,0.75,7.9,Console
2010,E,Driving,0.75,7,Console
2010,T,Strategy,0.75,6.6,Console
2010,E10,Strategy,0.75,7.2,Console
2010,E10,Puzzle,0.75,7.1,Console
2010,T,?,0.75,8,Console
2010,T,?,0.75,6.2,Console
2010,T,?,0.75,8.2,Console
2010,E,Sports,0.75,6.8,Console
2010,E10,?,0.74,7.8,Console
2010,M,Shooter,0.74,6.8,Console
2010,T,?,0.74,7.6,Console
2010,M,ActionAdventure,0.74,7.7,Console
2010,T,RPG,0.74,7.3,Console
2010,T,Party,0.74,6.8,Console
2010,M,?,0.74,8.7,Console
2010,E,Misc,0.74,6.4,Console
2010,T,Shooter,0.74,7.6,Console
2010,T,?,0.74,7.5,Console
2010,?,?,0.74,6.9,Console
2010,M,ActionAdventure,0.74,7.5,Console
2010,?,?,0.74,7,Console
2010,E10,?,0.74,0,Console
2010,T,ActionAdventure,0.74,7.8,Console
2010,E,Driving,0.74,6.7,Console
2010,E,Sports,0.73,7.4,Console
2010,M,Shooter,0.73,7.8,Console
2010,T,Action,0.73,7.6,Console
2010,E10,Platformer,0.73,8.8,Console
2010,M,Fighting,0.73,7.5,Console
2010,E10,Sports,0.73,7.6,Console
2010,E10,Simulation,0.72,5.5,Console
2010,E10,Platformer,0.72,9,Console
2010,T,Party,0.72,4.8,Console
2010,M,?,0.72,0,Console
2010,E,Action,0.72,5.6,Console
2010,M,Fighting,0.71,5.8,Console
2010,T,Strategy,0.71,8.2,Console
2010,M,?,0.71,8,Console
2010,M,Shooter,0.7,6,Console
2010,E,Action,0.7,0,Console
2010,T,?,0.7,6.4,Console
2010,E10,Fighting,0.7,5.5,Console
2010,M,RPG,0.69,6.3,Console
2010,E,Driving,0.69,5.9,Console
2010,M,Shooter,0.69,9.1,Console
2010,E10,Action,0.69,7.2,Console
2010,T,Misc,0.69,0,Console
2010,M,Shooter,0.69,0,Console
2010,M,?,0.68,2.8,Console
2010,T,Shooter,0.68,6.3,Console
2010,M,ActionAdventure,0.68,8.3,Console
2010,E,?,0.68,0,Console
2010,T,Misc,0.68,6.5,Console
2010,T,RPG,0.68,8.1,Console
2010,T,Shooter,0.68,0,Console
2010,E,Sports,0.68,0,Console
2010,E,Sports,0.68,6.1,Console
2010,T,?,0.68,0,Console
2010,E,Action,0.67,0,Console
2010,M,RPG,0.67,7.6,Console
2010,T,Shooter,0.67,0,Console
2010,M,?,0.67,7.3,Console
2010,T,ActionAdventure,0.67,5.7,Console
2010,E,Sports,0.67,7,Console
2010,E,?,0.66,6.8,Console
2010,T,Action,0.65,6,Console
2010,T,RPG,0.64,6.4,Console
2010,M,Action,0.64,7.5,Console
2010,T,Misc,0.64,7.6,Console
2010,E10,?,0.64,8.3,Console
2010,M,RPG,0.63,7.2,Console
2010,T,Simulation,0.63,8.4,Console
2010,M,Shooter,0.63,9,Console
2010,E10,Driving,0.63,8,Console
2010,E10,Action,0.63,6,Console
2010,M,Shooter,0.63,5.3,Console
2010,E10,Party,0.63,0,Console
2010,T,Adventure,0.62,7.5,Console
2010,M,RPG,0.62,7,Console
2010,M,?,0.62,0,Console
2010,M,?,0.62,7.3,Console
2010,T,?,0.62,7.1,Console
2010,E10,?,0.62,0,Console
2010,T,Shooter,0.61,7.8,Console
2010,T,?,0.61,6.1,Console
2010,T,Sports,0.61,5.9,Console
2010,T,Sports,0.61,0,Console
2010,M,?,0.61,0,Console
2010,M,Shooter,0.61,7.1,Console
2010,E10,Shooter,0.61,8.8,Console
2010,E,?,0.61,0,Console
2010,E,Adventure,0.61,6.6,Console
2010,T,Shooter,0.61,0,Console
2010,E,Puzzle,0.61,6.8,Console
2010,M,ActionAdventure,0.61,0,Console
2010,M,RPG,0.6,6.4,Console
2010,E10,?,0.6,0,Console
2010,E,Shooter,0.6,6.4,Console
2010,E10,Driving,0.59,7.3,Console
2010,T,Action,0.59,6.2,Console
2010,E,Puzzle,0.59,0,Console
2010,E,?,0.59,5.5,Console
2010,M,?,0.59,8.1,Console
2010,T,Fighting,0.59,6,Console
2010,M,Fighting,0.59,7,Console
2010,E10,?,0.58,7.4,Console
2010,T,Shooter,0.58,6.7,Console
2010,T,?,0.58,5.6,Console
2010,T,?,0.58,5.4,Console
2010,M,?,0.58,7.6,Console
2010,T,Misc,0.57,6.5,Console
2010,E10,Puzzle,0.57,0,Console
2010,E,Driving,0.57,8.7,Console
2010,E10,RPG,0.57,7,Console
2010,T,Adventure,0.56,5.5,Console
2010,E10,?,0.56,0,Console
2010,M,Misc,0.56,8.2,Console
2010,M,RPG,0.56,5.3,Console
2010,M,?,0.56,4.8,Console
2010,?,Shooter,0.55,6.7,Console
2010,T,?,0.55,0,Console
2010,E,?,0.55,0,Console
2010,E10,?,0.55,0,Console
2010,E,?,0.54,8.1,Console
2010,E,Party,0.54,0,Console
2010,M,?,0.54,6.6,Console
2010,E,?,0.54,7,Console
2010,E,?,0.53,6.2,Console
2010,E,Driving,0.52,7,Console
2010,E10,?,0.51,0,Console
2010,T,Fighting,0.51,0,Console
2010,T,?,0.51,0,Console
2010,E10,Action,0.5,0,Console
2010,E,Action,0.5,0,Console
2010,M,RPG,0.5,6,Console
2010,T,?,0.49,5.8,Console
2010,T,Party,0.48,0,Console
2010,?,?,0.48,7.2,Console
2010,M,ActionAdventure,0.47,5.8,Console
2010,E,Sports,0.47,5.2,Console
2010,E10,Shooter,0.46,0,Console
2010,M,Misc,0.46,5.2,Console
2010,E,?,0.46,0,Console
2010,E10,Puzzle,0.46,0,Console
2010,M,?,0.45,6.8,Console
2010,M,Fighting,0.45,6.1,Console
2010,T,Action,0.43,5.7,Console
2010,T,ActionAdventure,0.42,2.9,Console
2010,E,Sports,0.42,5.7,Console
2010,M,Adventure,0.42,0,Console
2010,T,Action,0.41,6.8,Console
2010,E,Driving,0.41,0,Console
2010,M,Shooter,0.41,5.6,Console
2010,T,Simulation,0.4,0,Console
2010,T,Adventure,0.4,4.6,Console
2010,M,Driving,0.4,5,Console
2010,T,Sports,0.4,4.3,Console
2010,T,Action,0.38,0,Console
2010,E,?,0.38,7.8,Console
2010,T,?,0.38,6.1,Console
2010,M,Shooter,0.37,1.3,Console
2010,E,?,0.36,0,Console
2010,T,Misc,0.36,1.2,Console
2010,E10,?,0.36,0,Console
2010,M,Shooter,0.35,4.7,Console
2010,E,Sports,0.33,0,Console
2010,M,Shooter,0.33,5.8,Console
2010,E10,?,0.33,0,Console
2010,T,Misc,0.32,4.2,Console
2010,T,?,0.28,0,Console
2010,E10,Sports,0.26,2,Console
2011,E10,Shooter,0.95,8,Console
2011,M,Shooter,0.9,8.6,Console
2011,M,Shooter,0.89,8.4,Console
2011,M,Adventure,0.89,7.6,Console
2011,T,Driving,0.87,7.7,Console
2011,E10,RPG,0.87,7.5,Console
2011,T,Misc,0.87,5.4,Console
2011,M,Misc,0.86,8.4,Console
2011,M,Sports,0.86,7.3,Console
2011,T,Misc,0.85,6.9,Console
2011,M,Shooter,0.84,7.5,Console
2011,T,?,0.84,8.1,Console
2011,E,?,0.84,8.1,Console
2011,E10,Platformer,0.84,7.4,Console
2011,E10,Puzzle,0.84,8.4,Console
2011,M,Shooter,0.84,7.5,Console
2011,E10,RPG,0.84,7.9,Console
2011,E10,Shooter,0.84,7.7,Console
2011,M,?,0.83,8.9,Console
2011,T,Action,0.83,7.3,Console
2011,M,ActionAdventure,0.83,7.5,Console
2011,T,Action,0.83,7.8,Console
2011,E,?,0.82,6.5,Console
2011,E10,?,0.82,6.8,Console
2011,T,Misc,0.82,8.2,Console
2011,T,?,0.81,7.9,Console
2011,T,Strategy,0.81,3.9,Console
2011,E,Action,0.81,7.8,Console
2011,M,Fighting,0.81,8.4,Console
2011,?,?,0.81,7.2,Console
2011,E10,?,0.8,6.1,Console
2011,E,Sports,0.8,6.4,Console
2011,E,Sports,0.79,6.8,Console
2011,M,?,0.79,5.1,Console
2011,M,RPG,0.79,4.4,Console
2011,T,Misc,0.78,7.6,Console
2011,?,?,0.78,6.4,Console
2011,T,Driving,0.78,0,Console
2011,E10,Shooter,0.78,0,Console
2011,T,?,0.77,6.7,Console
2011,M,?,0.77,8.1,Console
2011,M,?,0.77,5.3,Console
2011,M,ActionAdventure,0.77,8.1,Console
2011,E,Shooter,0.77,8,Console
2011,E,Puzzle,0.77,0,Console
2011,E10,Adventure,0.77,8,Console
2011,T,?,0.76,7.5,Console
2011,E,?,0.76,7.5,Console
2011,E,?,0.76,0,Console
2011,T,Shooter,0.76,7.8,Console
2011,M,Shooter,0.75,7.4,Console
2011,T,Misc,0.75,7.7,Console
2011,T,Misc,0.75,7.2,Console
2011,T,?,0.75,6.5,Console
2011,M,ActionAdventure,0.75,0,Console
2011,M,ActionAdventure,0.75,8.1,Console
2011,E10,ActionAdventure,0.75,7.6,Console
2011,E,?,0.74,0,Console
2011,E10,Shooter,0.74,8.1,Console
2011,E,Puzzle,0.73,0,Console
2011,M,Shooter,0.73,6.5,Console
2011,E10,ActionAdventure,0.73,7.4,Console
2011,E10,Action,0.73,9,Console
2011,E10,Driving,0.72,0,Console
2011,E,?,0.72,0,Console
2011,E,?,0.72,8.3,Console
2011,T,RPG,0.72,6.4,Console
2011,M,?,0.72,7.7,Console
2011,M,Shooter,0.71,7.4,Console
2011,E,?,0.71,7.1,Console
2011,E10,?,0.71,0,Console
2011,E,Shooter,0.71,0,Console
2011,E,Sports,0.7,7,Console
2011,E,?,0.7,7.5,Console
2011,M,Shooter,0.7,6,Console
2011,M,ActionAdventure,0.7,8.2,Console
2011,M,?,0.7,0,Console
2011,RP,Sports,0.69,6.2,Console
2011,M,Shooter,0.69,7.6,Console
2011,T,?,0.69,6.8,Console
2011,E,Sports,0.69,6.8,Console
2011,T,Misc,0.69,0,Console
2011,?,?,0.68,0,Console
2011,T,Shooter,0.68,6.1,Console
2011,T,Driving,0.68,6.6,Console
2011,E,?,0.68,7.3,Console
2011,E10,ActionAdventure,0.68,7.7,Console
2011,T,Shooter,0.68,8.2,Console
2011,T,Platformer,0.67,0,Console
2011,E,?,0.67,6.7,Console
2011,M,RPG,0.67,7,Console
2011,E,?,0.66,7.8,Console
2011,E,?,0.66,0,Console
2011,T,Shooter,0.66,7.8,Console
2011,E10,Shooter,0.66,0,Console
2011,T,Fighting,0.65,7.8,Console
2011,M,?,0.65,5.5,Console
2011,M,RPG,0.65,7.1,Console
2011,E,?,0.64,0,Console
2011,M,?,0.63,5.1,Console
2011,E,Driving,0.63,7.8,Console
2011,E10,RPG,0.62,8.8,Console
2011,T,Platformer,0.62,5.1,Console
2011,E10,Party,0.62,5.7,Console
2011,E,Driving,0.62,6.2,Console
2011,M,ActionAdventure,0.61,6.1,Console
2011,E10,Fighting,0.61,0,Console
2011,T,Action,0.6,7.5,Console
2011,E10,?,0.6,0,Console
2011,T,Platformer,0.6,0,Console
2011,T,ActionAdventure,0.59,7.4,Console
2011,T,?,0.59,0,Console
2011,T,Action,0.58,7.1,Console
2011,T,?,0.58,8.1,Console
2011,T,Simulation,0.58,0,Console
2011,E,Puzzle,0.57,0,Console
2011,T,Shooter,0.57,4.4,Console
2011,M,?,0.57,6.2,Console
2011,M,Misc,0.56,6.9,Console
2011,E10,?,0.55,0,Console
2011,E,?,0.55,0,Console
2011,M,?,0.54,4.8,Console
2011,T,?,0.53,5,Console
2011,E,Sports,0.53,0,Console
2011,E10,?,0.52,0,Console
2011,T,Strategy,0.52,7.2,Console
2011,M,Misc,0.52,0,Console
2011,E10,?,0.52,0,Console
2011,T,ActionAdventure,0.52,5.5,Console
2011,M,Platformer,0.51,5,Console
2011,T,Party,0.5,0,Console
2011,E10,Action,0.5,0,Console
2011,M,Adventure,0.49,4.7,Console
2011,E,Party,0.49,0,Console
2011,M,Shooter,0.48,4.1,Console
2011,E,?,0.48,0,Console
2011,M,Shooter,0.47,6.6,Console
2011,E10,Action,0.47,7.5,Console
2011,T,RPG,0.47,5.1,Console
2011,T,Shooter,0.45,5,Console
2011,E10,?,0.44,3,Console
2011,E,?,0.44,0,Console
2011,M,Shooter,0.43,2.6,Console
2011,T,RPG,0.42,5.8,Console
2011,T,?,0.39,5.9,Console
2011,E10,Party,0.39,0,Console
2011,T,Action,0.38,5.2,Console
2011,E10,Action,0.35,8.3,Console
2011,T,Fighting,0.33,7,Console
